,action_i,action,cost,prob,user,tod
1718,3,food,-1.0,0.84000000834465,6,15
1719,2,music,-1.0,0.84000000834465,9,3
1720,2,music,-1.0,0.84000000834465,3,8
1721,3,food,-1.0,0.84000000834465,0,15
1722,3,food,-1.0,0.84000000834465,0,18
1723,1,sports,-1.0,0.039999997913837494,6,11
1724,4,finance,-1.0,0.84000000834465,1,5
1725,3,food,0.0,0.84000000834465,2,23
1726,1,sports,-1.0,0.039999997913837494,2,10
1727,3,food,-1.0,0.84000000834465,2,17
1728,4,finance,-1.0,0.84000000834465,7,17
1729,4,finance,0.0,0.84000000834465,3,19
1730,2,music,-1.0,0.84000000834465,6,14
1731,1,sports,-1.0,0.84000000834465,8,11
1732,4,finance,-1.0,0.84000000834465,0,4
1733,4,finance,-1.0,0.84000000834465,7,16
1734,3,food,-1.0,0.84000000834465,4,15
1735,3,food,-1.0,0.84000000834465,4,13
1736,4,finance,-1.0,0.84000000834465,1,1
1737,4,finance,-1.0,0.84000000834465,7,8
1738,4,finance,-1.0,0.84000000834465,0,11
1739,3,food,-1.0,0.84000000834465,2,8
1740,3,food,-1.0,0.039999997913837494,0,14
1741,2,music,-1.0,0.84000000834465,6,2
1742,3,food,0.0,0.84000000834465,0,21
1743,2,music,0.0,0.84000000834465,3,20
1744,1,sports,0.0,0.039999997913837494,6,12
1745,2,music,-1.0,0.039999997913837494,1,3
1746,3,food,-1.0,0.84000000834465,2,10
1747,2,music,-1.0,0.84000000834465,3,1
1748,2,music,-1.0,0.84000000834465,9,6
1749,4,finance,0.0,0.84000000834465,7,21
1750,4,finance,-1.0,0.84000000834465,7,18
1751,3,food,-1.0,0.84000000834465,0,13
1752,4,finance,-1.0,0.84000000834465,6,10
1753,4,finance,-1.0,0.84000000834465,5,19
1754,4,finance,0.0,0.039999997913837494,6,16
1755,4,finance,-1.0,0.84000000834465,1,12
1756,3,food,-1.0,0.84000000834465,8,5
1757,4,finance,0.0,0.84000000834465,3,15
1758,2,music,0.0,0.84000000834465,9,22
1759,3,food,-1.0,0.84000000834465,2,16
1760,2,music,-1.0,0.84000000834465,9,1
1761,4,finance,-1.0,0.84000000834465,1,6
1762,3,food,0.0,0.84000000834465,4,23
1763,2,music,0.0,0.84000000834465,3,21
1764,4,finance,-1.0,0.84000000834465,5,14
1765,3,food,-1.0,0.84000000834465,8,4
1766,4,finance,-1.0,0.84000000834465,7,2
1767,2,music,-1.0,0.84000000834465,9,12
1768,3,food,-1.0,0.84000000834465,2,1
1769,0,politics,0.0,0.84000000834465,6,21
1770,3,food,-1.0,0.84000000834465,6,5
1771,3,food,-1.0,0.84000000834465,4,7
1772,2,music,0.0,0.039999997913837494,5,15
1773,4,finance,0.0,0.84000000834465,3,17
1774,3,food,0.0,0.039999997913837494,1,22
1775,3,food,-1.0,0.84000000834465,8,5
1776,3,food,-1.0,0.84000000834465,0,15
1777,2,music,-1.0,0.84000000834465,1,8
1778,4,finance,-1.0,0.84000000834465,5,8
1779,3,food,-1.0,0.84000000834465,0,16
1780,0,politics,0.0,0.84000000834465,6,21
1781,4,finance,-1.0,0.84000000834465,1,19
1782,3,food,-1.0,0.84000000834465,4,16
1783,3,food,-1.0,0.84000000834465,4,13
1784,4,finance,-1.0,0.84000000834465,1,6
1785,2,music,-1.0,0.84000000834465,3,3
1786,2,music,0.0,0.84000000834465,3,21
1787,4,finance,0.0,0.039999997913837494,6,23
1788,3,food,0.0,0.84000000834465,8,23
1789,4,finance,0.0,0.84000000834465,1,23
1790,4,finance,-1.0,0.84000000834465,5,15
1791,4,finance,-1.0,0.84000000834465,7,2
1792,4,finance,-1.0,0.84000000834465,1,2
1793,4,finance,0.0,0.84000000834465,5,21
1794,4,finance,0.0,0.84000000834465,5,22
1795,4,finance,-1.0,0.84000000834465,1,10
1796,3,food,-1.0,0.84000000834465,0,18
1797,3,food,-1.0,0.84000000834465,6,1
1798,3,food,-1.0,0.84000000834465,2,11
1799,2,music,-1.0,0.039999997913837494,1,5
1800,3,food,-1.0,0.84000000834465,8,3
1801,3,food,-1.0,0.84000000834465,0,0
1802,3,food,-1.0,0.84000000834465,0,18
1803,3,food,-1.0,0.84000000834465,2,3
1804,4,finance,-1.0,0.84000000834465,1,14
1805,3,food,0.0,0.84000000834465,4,22
1806,4,finance,-1.0,0.84000000834465,7,3
1807,0,politics,-1.0,0.039999997913837494,3,13
1808,0,politics,0.0,0.039999997913837494,6,15
1809,3,food,-1.0,0.84000000834465,4,11
1810,4,finance,-1.0,0.84000000834465,7,12
1811,2,music,-1.0,0.84000000834465,9,11
1812,4,finance,-1.0,0.84000000834465,5,10
1813,2,music,0.0,0.84000000834465,9,23
1814,2,music,0.0,0.039999997913837494,4,19
1815,4,finance,-1.0,0.84000000834465,7,2
1816,3,food,-1.0,0.84000000834465,4,11
1817,3,food,-1.0,0.84000000834465,2,5
1818,4,finance,-1.0,0.84000000834465,7,16
1819,3,food,-1.0,0.84000000834465,6,0
1820,3,food,-1.0,0.84000000834465,2,9
1821,3,food,-1.0,0.84000000834465,2,2
1822,2,music,-1.0,0.84000000834465,9,5
1823,3,food,0.0,0.84000000834465,2,21
1824,1,sports,0.0,0.84000000834465,8,20
1825,3,food,-1.0,0.84000000834465,4,15
1826,4,finance,-1.0,0.84000000834465,0,2
1827,0,politics,-1.0,0.039999997913837494,9,8
1828,2,music,0.0,0.039999997913837494,4,8
1829,4,finance,0.0,0.039999997913837494,6,22
1830,4,finance,-1.0,0.84000000834465,7,15
1831,4,finance,-1.0,0.84000000834465,7,4
1832,2,music,0.0,0.84000000834465,6,20
1833,4,finance,-1.0,0.84000000834465,1,10
1834,1,sports,-1.0,0.039999997913837494,8,8
1835,4,finance,-1.0,0.84000000834465,1,17
1836,0,politics,0.0,0.039999997913837494,8,13
1837,3,food,-1.0,0.84000000834465,6,17
1838,3,food,-1.0,0.84000000834465,4,7
1839,4,finance,-1.0,0.84000000834465,5,8
1840,2,music,-1.0,0.84000000834465,3,14
1841,4,finance,-1.0,0.84000000834465,7,11
1842,4,finance,-1.0,0.84000000834465,7,18
1843,3,food,-1.0,0.84000000834465,2,8
1844,3,food,-1.0,0.84000000834465,2,18
1845,4,finance,-1.0,0.84000000834465,7,18
1846,3,food,0.0,0.039999997913837494,3,15
1847,3,food,-1.0,0.84000000834465,2,8
1848,1,sports,0.0,0.039999997913837494,3,17
1849,4,finance,-1.0,0.84000000834465,1,19
1850,4,finance,-1.0,0.84000000834465,7,1
1851,4,finance,-1.0,0.84000000834465,5,12
1852,3,food,0.0,0.84000000834465,2,23
1853,0,politics,-1.0,0.039999997913837494,0,11
1854,4,finance,-1.0,0.84000000834465,1,14
1855,3,food,-1.0,0.84000000834465,4,1
1856,0,politics,0.0,0.84000000834465,3,21
1857,4,finance,-1.0,0.84000000834465,5,19
1858,2,music,0.0,0.039999997913837494,2,7
1859,4,finance,-1.0,0.84000000834465,3,13
1860,2,music,-1.0,0.039999997913837494,0,7
1861,3,food,0.0,0.039999997913837494,5,16
1862,3,food,-1.0,0.84000000834465,4,3
1863,3,food,0.0,0.84000000834465,2,20
1864,4,finance,-1.0,0.84000000834465,0,10
1865,4,finance,-1.0,0.84000000834465,1,3
1866,1,sports,0.0,0.039999997913837494,2,18
1867,3,food,0.0,0.84000000834465,4,23
1868,3,food,0.0,0.84000000834465,8,23
1869,3,food,-1.0,0.84000000834465,2,7
1870,4,finance,-1.0,0.84000000834465,1,19
1871,4,finance,-1.0,0.84000000834465,1,1
1872,2,music,0.0,0.039999997913837494,2,6
1873,3,food,-1.0,0.84000000834465,0,18
1874,2,music,-1.0,0.84000000834465,3,5
1875,3,food,-1.0,0.84000000834465,4,13
1876,3,food,-1.0,0.84000000834465,4,13
1877,4,finance,0.0,0.84000000834465,1,20
1878,4,finance,-1.0,0.84000000834465,7,15
1879,4,finance,0.0,0.84000000834465,5,20
1880,3,food,0.0,0.84000000834465,6,22
1881,4,finance,-1.0,0.84000000834465,0,11
1882,2,music,-1.0,0.84000000834465,3,3
1883,2,music,-1.0,0.84000000834465,9,13
1884,2,music,-1.0,0.84000000834465,9,10
1885,4,finance,-1.0,0.84000000834465,5,9
1886,3,food,-1.0,0.84000000834465,4,2
1887,3,food,0.0,0.84000000834465,4,22
1888,4,finance,-1.0,0.84000000834465,7,8
1889,4,finance,0.0,0.84000000834465,7,20
1890,4,finance,-1.0,0.84000000834465,5,0
1891,4,finance,-1.0,0.84000000834465,5,10
1892,2,music,-1.0,0.84000000834465,3,5
1893,3,food,-1.0,0.84000000834465,4,1
1894,3,food,-1.0,0.84000000834465,8,16
1895,4,finance,-1.0,0.84000000834465,7,3
1896,2,music,-1.0,0.84000000834465,3,5
1897,2,music,-1.0,0.039999997913837494,6,8
1898,3,food,-1.0,0.84000000834465,0,15
1899,4,finance,-1.0,0.84000000834465,7,8
1900,4,finance,-1.0,0.84000000834465,5,19
1901,4,finance,-1.0,0.84000000834465,0,5
1902,4,finance,-1.0,0.84000000834465,7,0
1903,2,music,-1.0,0.84000000834465,9,10
1904,2,music,-1.0,0.84000000834465,6,10
1905,4,finance,0.0,0.039999997913837494,4,4
1906,3,food,-1.0,0.84000000834465,6,8
1907,0,politics,0.0,0.039999997913837494,4,22
1908,4,finance,-1.0,0.84000000834465,0,9
1909,1,sports,0.0,0.039999997913837494,8,18
1910,2,music,-1.0,0.84000000834465,9,10
1911,3,food,-1.0,0.84000000834465,4,18
1912,3,food,-1.0,0.84000000834465,4,0
1913,4,finance,-1.0,0.84000000834465,5,12
1914,2,music,-1.0,0.039999997913837494,9,7
1915,4,finance,-1.0,0.84000000834465,5,18
1916,4,finance,-1.0,0.84000000834465,7,13
1917,3,food,0.0,0.84000000834465,0,20
1918,4,finance,-1.0,0.84000000834465,1,6
1919,3,food,-1.0,0.84000000834465,4,6
1920,4,finance,-1.0,0.84000000834465,5,2
1921,3,food,-1.0,0.84000000834465,4,15
1922,4,finance,0.0,0.84000000834465,3,18
1923,0,politics,-1.0,0.84000000834465,9,4
1924,2,music,0.0,0.84000000834465,6,22
1925,2,music,-1.0,0.84000000834465,9,9
1926,4,finance,-1.0,0.84000000834465,7,0
1927,3,food,-1.0,0.84000000834465,4,15
1928,4,finance,-1.0,0.84000000834465,1,0
1929,4,finance,-1.0,0.84000000834465,5,4
1930,3,food,-1.0,0.84000000834465,0,15
1931,3,food,0.0,0.84000000834465,0,22
1932,3,food,-1.0,0.84000000834465,4,0
1933,3,food,-1.0,0.84000000834465,2,13
1934,4,finance,-1.0,0.84000000834465,1,17
1935,4,finance,-1.0,0.84000000834465,5,7
1936,3,food,-1.0,0.84000000834465,8,5
1937,4,finance,-1.0,0.84000000834465,5,1
1938,3,food,0.0,0.039999997913837494,1,17
1939,3,food,-1.0,0.84000000834465,6,13
1940,4,finance,-1.0,0.84000000834465,5,5
1941,4,finance,-1.0,0.84000000834465,5,19
1942,1,sports,0.0,0.039999997913837494,1,21
1943,3,food,-1.0,0.84000000834465,2,5
1944,3,food,0.0,0.84000000834465,6,21
1945,4,finance,0.0,0.84000000834465,3,17
1946,3,food,-1.0,0.84000000834465,2,14
1947,0,politics,-1.0,0.039999997913837494,9,10
1948,4,finance,-1.0,0.84000000834465,7,15
1949,3,food,-1.0,0.84000000834465,8,12
1950,1,sports,0.0,0.039999997913837494,6,16
1951,4,finance,0.0,0.84000000834465,3,15
1952,3,food,-1.0,0.84000000834465,4,18
1953,4,finance,-1.0,0.84000000834465,5,17
1954,3,food,-1.0,0.84000000834465,8,7
1955,4,finance,-1.0,0.84000000834465,5,0
1956,1,sports,0.0,0.039999997913837494,7,18
1957,4,finance,-1.0,0.84000000834465,7,15
1958,4,finance,-1.0,0.84000000834465,7,13
1959,3,food,0.0,0.84000000834465,0,20
1960,4,finance,-1.0,0.84000000834465,5,14
1961,3,food,0.0,0.84000000834465,8,21
1962,2,music,0.0,0.84000000834465,9,19
1963,1,sports,0.0,0.039999997913837494,5,5
1964,2,music,-1.0,0.039999997913837494,1,2
1965,1,sports,0.0,0.039999997913837494,0,18
1966,3,food,-1.0,0.84000000834465,6,3
1967,2,music,-1.0,0.84000000834465,3,3
1968,3,food,-1.0,0.84000000834465,0,1
1969,3,food,-1.0,0.84000000834465,0,18
1970,4,finance,0.0,0.84000000834465,7,22
1971,4,finance,-1.0,0.84000000834465,0,11
1972,4,finance,-1.0,0.84000000834465,5,9
1973,3,food,-1.0,0.84000000834465,8,3
1974,4,finance,-1.0,0.84000000834465,1,11
1975,4,finance,-1.0,0.84000000834465,1,4
1976,3,food,0.0,0.84000000834465,2,23
1977,0,politics,0.0,0.039999997913837494,7,20
1978,1,sports,0.0,0.039999997913837494,5,18
1979,4,finance,-1.0,0.84000000834465,5,12
1980,4,finance,0.0,0.84000000834465,1,23
1981,1,sports,0.0,0.039999997913837494,9,6
1982,0,politics,-1.0,0.039999997913837494,3,6
1983,4,finance,-1.0,0.84000000834465,0,9
1984,1,sports,0.0,0.039999997913837494,7,5
1985,3,food,-1.0,0.84000000834465,8,13
1986,3,food,0.0,0.039999997913837494,7,14
1987,1,sports,-1.0,0.039999997913837494,4,8
1988,2,music,0.0,0.039999997913837494,5,23
1989,4,finance,0.0,0.84000000834465,3,17
1990,4,finance,-1.0,0.84000000834465,7,16
1991,4,finance,0.0,0.039999997913837494,8,10
1992,1,sports,0.0,0.039999997913837494,4,22
1993,2,music,-1.0,0.84000000834465,3,13
1994,4,finance,-1.0,0.84000000834465,7,4
1995,1,sports,0.0,0.039999997913837494,4,22
1996,4,finance,-1.0,0.84000000834465,1,3
1997,4,finance,0.0,0.84000000834465,9,15
1998,3,food,-1.0,0.84000000834465,8,14
1999,4,finance,-1.0,0.84000000834465,5,12
2000,3,food,-1.0,0.84000000834465,2,14
2001,3,food,-1.0,0.84000000834465,4,13
2002,3,food,-1.0,0.84000000834465,2,8
2003,2,music,0.0,0.84000000834465,6,22
2004,3,food,-1.0,0.84000000834465,2,13
2005,2,music,-1.0,0.84000000834465,9,5
2006,3,food,-1.0,0.84000000834465,6,7
2007,0,politics,0.0,0.039999997913837494,2,11
2008,1,sports,0.0,0.039999997913837494,7,17
2009,4,finance,-1.0,0.84000000834465,7,8
2010,4,finance,-1.0,0.84000000834465,0,10
2011,3,food,-1.0,0.84000000834465,6,0
2012,3,food,-1.0,0.84000000834465,8,18
2013,4,finance,-1.0,0.039999997913837494,9,12
2014,2,music,0.0,0.84000000834465,9,22
2015,3,food,-1.0,0.84000000834465,2,10
2016,3,food,0.0,0.039999997913837494,7,17
2017,3,food,-1.0,0.84000000834465,8,3
2018,4,finance,-1.0,0.84000000834465,7,0
2019,2,music,0.0,0.84000000834465,9,22
2020,4,finance,-1.0,0.84000000834465,1,2
2021,4,finance,-1.0,0.84000000834465,1,15
2022,4,finance,-1.0,0.84000000834465,9,12
2023,3,food,-1.0,0.84000000834465,8,11
2024,4,finance,0.0,0.84000000834465,3,15
2025,0,politics,-1.0,0.84000000834465,9,4
2026,3,food,-1.0,0.84000000834465,8,18
2027,3,food,-1.0,0.84000000834465,0,18
2028,3,food,-1.0,0.84000000834465,4,8
2029,2,music,0.0,0.84000000834465,9,22
2030,4,finance,-1.0,0.84000000834465,0,12
2031,3,food,-1.0,0.84000000834465,2,7
2032,2,music,0.0,0.039999997913837494,8,3
2033,4,finance,-1.0,0.84000000834465,5,16
2034,4,finance,-1.0,0.84000000834465,7,6
2035,3,food,-1.0,0.84000000834465,4,5
2036,3,food,0.0,0.84000000834465,4,23
2037,2,music,0.0,0.039999997913837494,6,19
2038,2,music,-1.0,0.84000000834465,3,9
2039,0,politics,0.0,0.84000000834465,9,21
2040,2,music,0.0,0.039999997913837494,2,14
2041,2,music,-1.0,0.84000000834465,6,2
2042,4,finance,-1.0,0.84000000834465,0,6
2043,2,music,-1.0,0.84000000834465,9,2
2044,3,food,-1.0,0.84000000834465,4,3
2045,4,finance,-1.0,0.039999997913837494,6,4
2046,4,finance,-1.0,0.84000000834465,7,15
2047,2,music,0.0,0.84000000834465,9,20
2048,3,food,-1.0,0.84000000834465,2,16
2049,4,finance,-1.0,0.84000000834465,0,4
2050,2,music,-1.0,0.84000000834465,9,8
2051,4,finance,0.0,0.84000000834465,3,15
2052,3,food,-1.0,0.84000000834465,2,6
2053,4,finance,-1.0,0.84000000834465,7,7
2054,3,food,-1.0,0.84000000834465,8,11
2055,4,finance,-1.0,0.84000000834465,9,6
2056,4,finance,-1.0,0.84000000834465,7,13
2057,1,sports,0.0,0.039999997913837494,4,14
2058,4,finance,-1.0,0.84000000834465,7,9
2059,4,finance,-1.0,0.039999997913837494,1,8
2060,4,finance,0.0,0.039999997913837494,8,22
2061,3,food,-1.0,0.84000000834465,0,5
2062,0,politics,0.0,0.039999997913837494,1,3
2063,3,food,-1.0,0.84000000834465,6,1
2064,0,politics,0.0,0.84000000834465,3,21
2065,4,finance,-1.0,0.84000000834465,5,7
2066,2,music,-1.0,0.84000000834465,9,8
2067,4,finance,-1.0,0.84000000834465,6,12
2068,4,finance,-1.0,0.84000000834465,1,10
2069,4,finance,0.0,0.84000000834465,1,20
2070,4,finance,0.0,0.039999997913837494,8,10
2071,2,music,0.0,0.84000000834465,9,16
2072,4,finance,-1.0,0.84000000834465,7,3
2073,4,finance,-1.0,0.84000000834465,5,0
2074,1,sports,0.0,0.039999997913837494,3,9
2075,3,food,-1.0,0.84000000834465,2,3
2076,1,sports,0.0,0.039999997913837494,3,21
2077,4,finance,-1.0,0.84000000834465,7,17
2078,4,finance,-1.0,0.84000000834465,1,7
2079,3,food,0.0,0.039999997913837494,5,23
2080,3,food,0.0,0.84000000834465,8,21
2081,4,finance,-1.0,0.84000000834465,7,10
2082,3,food,0.0,0.84000000834465,6,22
2083,3,food,-1.0,0.84000000834465,8,2
2084,3,food,-1.0,0.84000000834465,4,18
2085,4,finance,-1.0,0.84000000834465,7,3
2086,4,finance,-1.0,0.84000000834465,5,7
2087,3,food,-1.0,0.84000000834465,0,13
2088,3,food,-1.0,0.84000000834465,0,3
2089,4,finance,0.0,0.84000000834465,7,22
2090,4,finance,-1.0,0.84000000834465,5,17
2091,4,finance,-1.0,0.84000000834465,6,7
2092,2,music,0.0,0.84000000834465,9,16
2093,2,music,0.0,0.039999997913837494,4,10
2094,4,finance,-1.0,0.84000000834465,0,7
2095,4,finance,-1.0,0.84000000834465,7,15
2096,4,finance,-1.0,0.84000000834465,1,14
2097,1,sports,0.0,0.039999997913837494,0,16
2098,4,finance,-1.0,0.84000000834465,1,17
2099,4,finance,-1.0,0.84000000834465,0,7
2100,3,food,-1.0,0.84000000834465,6,0
2101,3,food,-1.0,0.84000000834465,4,2
2102,3,food,0.0,0.039999997913837494,7,1
2103,4,finance,-1.0,0.84000000834465,9,13
2104,3,food,-1.0,0.84000000834465,8,18
2105,3,food,-1.0,0.84000000834465,8,7
2106,3,food,0.0,0.84000000834465,0,23
2107,2,music,0.0,0.039999997913837494,3,17
2108,4,finance,-1.0,0.84000000834465,7,11
2109,4,finance,-1.0,0.84000000834465,5,17
2110,0,politics,-1.0,0.84000000834465,3,1
2111,3,food,0.0,0.84000000834465,8,23
2112,0,politics,0.0,0.039999997913837494,4,17
2113,2,music,0.0,0.039999997913837494,7,6
2114,1,sports,-1.0,0.039999997913837494,8,4
2115,4,finance,-1.0,0.84000000834465,7,6
2116,2,music,-1.0,0.84000000834465,3,2
2117,4,finance,-1.0,0.84000000834465,1,19
2118,4,finance,-1.0,0.84000000834465,5,6
2119,3,food,-1.0,0.84000000834465,6,11
2120,4,finance,-1.0,0.84000000834465,1,0
2121,2,music,-1.0,0.84000000834465,3,9
2122,4,finance,0.0,0.84000000834465,5,20
2123,1,sports,0.0,0.039999997913837494,2,17
2124,2,music,-1.0,0.039999997913837494,0,13
2125,4,finance,0.0,0.84000000834465,3,18
2126,3,food,0.0,0.84000000834465,4,23
2127,0,politics,-1.0,0.039999997913837494,6,7
2128,3,food,-1.0,0.84000000834465,2,8
2129,3,food,-1.0,0.84000000834465,8,1
2130,4,finance,-1.0,0.84000000834465,1,17
2131,3,food,-1.0,0.84000000834465,0,15
2132,2,music,0.0,0.039999997913837494,7,0
2133,3,food,-1.0,0.84000000834465,8,1
2134,3,food,-1.0,0.84000000834465,4,3
2135,4,finance,-1.0,0.84000000834465,1,12
2136,4,finance,-1.0,0.84000000834465,1,0
2137,3,food,-1.0,0.84000000834465,4,16
2138,4,finance,0.0,0.84000000834465,9,16
2139,4,finance,-1.0,0.84000000834465,1,11
2140,0,politics,-1.0,0.84000000834465,3,8
2141,3,food,0.0,0.84000000834465,0,21
2142,3,food,-1.0,0.039999997913837494,0,11
2143,4,finance,0.0,0.84000000834465,3,18
2144,4,finance,-1.0,0.84000000834465,1,5
2145,4,finance,-1.0,0.84000000834465,1,15
2146,3,food,-1.0,0.84000000834465,8,10
2147,3,food,-1.0,0.84000000834465,2,18
2148,0,politics,-1.0,0.84000000834465,3,4
2149,3,food,0.0,0.84000000834465,8,22
2150,4,finance,0.0,0.84000000834465,9,17
2151,3,food,-1.0,0.84000000834465,0,5
2152,3,food,-1.0,0.84000000834465,8,5
2153,3,food,0.0,0.84000000834465,2,20
2154,3,food,-1.0,0.84000000834465,0,15
2155,4,finance,-1.0,0.84000000834465,5,6
2156,0,politics,-1.0,0.84000000834465,6,6
2157,4,finance,-1.0,0.84000000834465,5,12
2158,3,food,-1.0,0.84000000834465,8,13
2159,3,food,-1.0,0.84000000834465,4,9
2160,4,finance,-1.0,0.84000000834465,7,0
2161,4,finance,-1.0,0.84000000834465,0,14
2162,4,finance,-1.0,0.84000000834465,0,14
2163,1,sports,0.0,0.039999997913837494,6,14
2164,4,finance,-1.0,0.84000000834465,1,7
2165,3,food,0.0,0.84000000834465,8,23
2166,1,sports,-1.0,0.039999997913837494,8,3
2167,3,food,-1.0,0.84000000834465,8,13
2168,3,food,-1.0,0.84000000834465,6,11
2169,3,food,-1.0,0.84000000834465,6,18
2170,3,food,-1.0,0.84000000834465,4,5
2171,3,food,-1.0,0.84000000834465,0,3
2172,4,finance,-1.0,0.84000000834465,5,7
2173,4,finance,0.0,0.84000000834465,7,20
2174,3,food,-1.0,0.84000000834465,8,0
2175,3,food,-1.0,0.84000000834465,4,3
2176,3,food,-1.0,0.84000000834465,0,0
2177,3,food,-1.0,0.84000000834465,4,5
2178,4,finance,-1.0,0.84000000834465,7,12
2179,3,food,-1.0,0.84000000834465,4,2
2180,4,finance,0.0,0.039999997913837494,4,9
2181,3,food,-1.0,0.84000000834465,6,4
2182,3,food,-1.0,0.84000000834465,6,11
2183,3,food,-1.0,0.84000000834465,6,17
2184,3,food,0.0,0.84000000834465,8,23
2185,3,food,-1.0,0.84000000834465,4,5
2186,0,politics,0.0,0.039999997913837494,0,19
2187,0,politics,0.0,0.039999997913837494,8,20
2188,2,music,-1.0,0.84000000834465,3,2
2189,4,finance,-1.0,0.84000000834465,1,16
2190,3,food,-1.0,0.84000000834465,2,6
2191,2,music,0.0,0.84000000834465,9,16
2192,3,food,-1.0,0.84000000834465,2,9
2193,4,finance,0.0,0.84000000834465,9,19
2194,4,finance,-1.0,0.84000000834465,0,9
2195,4,finance,0.0,0.84000000834465,9,17
2196,2,music,-1.0,0.84000000834465,3,11
2197,2,music,0.0,0.039999997913837494,8,8
2198,2,music,-1.0,0.84000000834465,9,10
2199,0,politics,-1.0,0.84000000834465,3,6
2200,4,finance,-1.0,0.84000000834465,1,2
2201,3,food,-1.0,0.84000000834465,2,18
2202,4,finance,-1.0,0.84000000834465,3,7
2203,4,finance,-1.0,0.84000000834465,5,10
2204,3,food,0.0,0.039999997913837494,5,8
2205,4,finance,0.0,0.84000000834465,5,21
2206,4,finance,-1.0,0.84000000834465,0,2
2207,2,music,0.0,0.039999997913837494,8,11
2208,3,food,-1.0,0.84000000834465,4,18
2209,3,food,0.0,0.84000000834465,4,21
2210,4,finance,-1.0,0.84000000834465,5,8
2211,3,food,-1.0,0.84000000834465,6,0
2212,4,finance,-1.0,0.84000000834465,1,19
2213,0,politics,0.0,0.039999997913837494,7,21
2214,3,food,-1.0,0.84000000834465,4,12
2215,4,finance,-1.0,0.84000000834465,7,13
2216,3,food,-1.0,0.84000000834465,6,13
2217,0,politics,0.0,0.039999997913837494,7,15
2218,2,music,-1.0,0.84000000834465,9,3
2219,3,food,-1.0,0.84000000834465,4,10
2220,4,finance,-1.0,0.84000000834465,1,12
2221,3,food,-1.0,0.84000000834465,2,6
2222,3,food,-1.0,0.84000000834465,8,16
2223,3,food,-1.0,0.84000000834465,4,10
2224,3,food,0.0,0.84000000834465,4,22
2225,3,food,-1.0,0.84000000834465,6,0
2226,0,politics,-1.0,0.84000000834465,3,1
2227,0,politics,0.0,0.84000000834465,6,21
2228,0,politics,-1.0,0.84000000834465,9,8
2229,4,finance,0.0,0.84000000834465,3,19
2230,3,food,0.0,0.84000000834465,2,22
2231,4,finance,0.0,0.84000000834465,7,20
2232,4,finance,-1.0,0.84000000834465,7,5
2233,3,food,-1.0,0.84000000834465,4,14
2234,0,politics,0.0,0.84000000834465,3,16
2235,4,finance,0.0,0.84000000834465,7,20
2236,4,finance,-1.0,0.84000000834465,7,3
2237,3,food,0.0,0.039999997913837494,7,23
2238,4,finance,-1.0,0.84000000834465,7,19
2239,2,music,-1.0,0.84000000834465,6,2
2240,4,finance,0.0,0.84000000834465,5,21
2241,3,food,-1.0,0.84000000834465,0,5
2242,3,food,-1.0,0.84000000834465,0,19
2243,3,food,-1.0,0.84000000834465,4,16
2244,4,finance,-1.0,0.84000000834465,5,1
2245,4,finance,-1.0,0.84000000834465,7,13
2246,4,finance,0.0,0.84000000834465,7,22
2247,0,politics,0.0,0.84000000834465,9,16
2248,3,food,0.0,0.84000000834465,2,23
2249,1,sports,-1.0,0.039999997913837494,2,5
2250,4,finance,0.0,0.84000000834465,9,18
2251,1,sports,-1.0,0.039999997913837494,8,2
2252,3,food,-1.0,0.84000000834465,6,15
2253,4,finance,0.0,0.84000000834465,9,19
